商品	订单号	订单状态	商品总价(元)	邮费(元)	店铺优惠折扣(元)	平台优惠折扣(元)	多多支付立减金额(元)	用户实付金额(元)	商家实收金额(元)	商品数量(件)	发货时间	确认收货时间	商品id	商品规格	样式ID	商家备注	售后状态	快递单号	快递公司	订单成交时间
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本	240521-428028772771683	已收货	"10.8	"	"0.0	"	"1.0	"	"0.0	"	"0.0	"	"9.8	"	"9.8	"	"1	"	2024/5/21 8:57	2024/5/24 11:42	"608059073339	"	B5五本（每本100张）	"1593732323449	"	"	"	无售后或售后取消	"777216582024971	"	申通快递	2024/5/21 7:32
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-021810430353767	已收货	"6.1	"	"0.0	"	"0.0	"	"5.0	"	"0.0	"	"1.1	"	"6.1	"	"1	"	2024/5/21 8:57	2024/5/28 14:46	"607820221890	"	32K生字本(10本)	"1596346464014	"	"	"	无售后或售后取消	"777216582033122	"	申通快递	2024/5/21 7:24
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-287357079953767	已收货	"6.1	"	"0.0	"	"0.0	"	"5.0	"	"0.0	"	"1.1	"	"6.1	"	"1	"	2024/5/21 8:57	2024/5/28 14:46	"607820221890	"	32K生字本(10本)	"1596346464014	"	"	"	无售后或售后取消	"777216582033122	"	申通快递	2024/5/21 7:24
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-442226450223820	已收货	"6.1	"	"0.0	"	"0.0	"	"5.0	"	"0.0	"	"1.1	"	"6.1	"	"1	"	2024/5/21 8:57	2024/5/28 14:35	"607820221890	"	32K英语本(10本)	"1596345431819	"	"	"	无售后或售后取消	"777216582033079	"	申通快递	2024/5/21 7:20
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-030933051823820	已收货	"6.1	"	"0.0	"	"0.0	"	"5.0	"	"0.0	"	"1.1	"	"6.1	"	"1	"	2024/5/21 8:57	2024/5/28 14:35	"607820221890	"	32K数学本(10本)	"1596346464013	"	"	"	无售后或售后取消	"777216582033079	"	申通快递	2024/5/21 7:14
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-227478127023820	已收货	"4.2	"	"0.0	"	"0.0	"	"3.0	"	"0.0	"	"1.2	"	"4.2	"	"1	"	2024/5/21 8:57	2024/5/28 14:35	"607820221890	"	32K语文本(5本)	"1593039293502	"	"	"	无售后或售后取消	"777216582033079	"	申通快递	2024/5/21 7:13
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-187317686703820	已收货	"6.1	"	"0.0	"	"0.0	"	"3.0	"	"0.0	"	"3.1	"	"6.1	"	"1	"	2024/5/21 8:57	2024/5/28 14:35	"607820221890	"	32K语文本(10本)	"1596346464018	"	"	"	无售后或售后取消	"777216582033079	"	申通快递	2024/5/21 7:09
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-622654984623820	已收货	"6.1	"	"0.0	"	"0.0	"	"5.0	"	"0.0	"	"1.1	"	"6.1	"	"1	"	2024/5/21 8:57	2024/5/28 14:35	"607820221890	"	32K数学本(10本)	"1596346464013	"	"	"	无售后或售后取消	"777216582033079	"	申通快递	2024/5/21 7:06
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-002558553881058	已取消	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	"	"	"	"	"607820221890	"	16K练习本(10本)	"1596347489470	"	"	"	无售后或售后取消	"	"	"	"	"	"
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-230880724572182	已发货，待收货	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K数学双线本(10本)	"1596347489467	"	"	"	无售后或售后取消	"777216582031070	"	申通快递	2024/5/21 6:22
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-625753495181984	已收货	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.5	"	"4.5	"	"1	"	2024/5/21 8:57	2024/5/24 9:48	"607820221890	"	16K语文方格本(5本)	"1596281985848	"	"	"	无售后或售后取消	"777216582034723	"	申通快递	2024/5/21 4:50
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-094130717093388	已发货，待收货	"87.0	"	"0.0	"	"8.7	"	"0.0	"	"0.0	"	"78.3	"	"78.3	"	"10	"	2024/5/21 8:57	"	"	"607820221890	"	16K数学单线本(10本)	"1596347489468	"	"	"	无售后或售后取消	"777216582025113	"	申通快递	2024/5/21 1:43
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240521-397336921880102	未发货，退款成功	"6.1	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"6.1	"	"6.1	"	"1	"	"	"	"	"	"607820221890	"	32K读书笔记本(10本)	"1596346464017	"	"	"	退款成功	"	"	"	"	2024/5/21 0:03
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-574273625712843	已发货，待收货	"4.5	"	"0.0	"	"0.45	"	"0.0	"	"0.0	"	"4.05	"	"4.05	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K数学双线本(5本)	"1596281800004	"	"	"	无售后或售后取消	"777216582032013	"	申通快递	2024/5/20 23:57
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-230676242032843	已发货，待收货	"4.5	"	"0.0	"	"0.45	"	"0.0	"	"0.0	"	"4.05	"	"4.05	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K练习本(5本)	"1596281800006	"	"	"	无售后或售后取消	"777216582032013	"	申通快递	2024/5/20 23:57
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-144776896112843	已发货，待收货	"4.5	"	"0.0	"	"0.45	"	"0.0	"	"0.0	"	"4.05	"	"4.05	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K作文本(5本)	"1596281985847	"	"	"	无售后或售后取消	"777216582032013	"	申通快递	2024/5/20 23:57
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-412410222192843	已取消	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.5	"	"4.5	"	"1	"	"	"	"	"	"607820221890	"	16K数学双线本(5本)	"1596281800004	"	"	"	无售后或售后取消	"	"	"	"	"	"
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-580281996912843	未发货，退款成功	"4.2	"	"0.0	"	"0.42	"	"0.0	"	"0.0	"	"3.78	"	"3.78	"	"1	"	"	"	"	"	"607820221890	"	32K作文本(5本)	"1593039293501	"	"	"	退款成功	"	"	"	"	2024/5/20 23:46
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-494382650992843	未发货，退款成功	"4.2	"	"0.0	"	"0.42	"	"0.0	"	"0.0	"	"3.78	"	"3.78	"	"1	"	"	"	"	"	"607820221890	"	32K练习本(5本)	"1593039293508	"	"	"	退款成功	"	"	"	"	2024/5/20 23:46
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-322583959152843	未发货，退款成功	"4.2	"	"0.0	"	"0.42	"	"0.0	"	"0.0	"	"3.78	"	"3.78	"	"1	"	"	"	"	"	"607820221890	"	32K数学本(5本)	"1593039293506	"	"	"	退款成功	"	"	"	"	2024/5/20 23:46
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-236684613232843	已发货，待收货	"4.5	"	"0.0	"	"0.45	"	"0.0	"	"0.0	"	"4.05	"	"4.05	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K汉语拼音本(5本)	"1596281800007	"	"	"	无售后或售后取消	"777216582032013	"	申通快递	2024/5/20 23:46
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-150785267312843	已发货，待收货	"4.5	"	"0.0	"	"0.45	"	"0.0	"	"0.0	"	"4.05	"	"4.05	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K语文方格本(5本)	"1596281985848	"	"	"	无售后或售后取消	"777216582032013	"	申通快递	2024/5/20 23:46
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-215970025821037	已取消	"6.1	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"6.1	"	"6.1	"	"1	"	"	"	"	"	"607820221890	"	32K数学本(10本)	"1596346464013	"	"	"	无售后或售后取消	"	"	"	"	"	"
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-638614321501037	已取消	"6.1	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"6.1	"	"6.1	"	"1	"	"	"	"	"	"607820221890	"	32K数学本(10本)	"1596346464013	"	"	"	无售后或售后取消	"	"	"	"	"	"
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-633916680350860	已发货，待收货	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.5	"	"4.5	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K英语本(5本)	"1596281250228	"	"	"	无售后或售后取消	"777216582024983	"	申通快递	2024/5/20 22:34
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-683262645760553	未发货，退款成功	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	"	"	"	"	"607820221890	"	16K语文方格本(10本)	"1596347489463	"	"	"	退款成功	"	"	"	"	2024/5/20 22:24
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-151943943722743	已发货，退款成功	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K语文方格本(10本)	"1596347489463	"	"	"	退款成功	"777216582033905	"	申通快递	2024/5/20 22:21
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-595276613341266	已发货，待收货	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K数学双线本(10本)	"1596347489467	"	"	"	无售后或售后取消	"777216582034285	"	申通快递	2024/5/20 22:18
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-515270305970739	已收货	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.5	"	"4.5	"	"1	"	2024/5/21 8:57	2024/5/29 14:02	"607820221890	"	16K田字本(5本)	"1596353196803	"	"	"	无售后或售后取消	"777216582034668	"	申通快递	2024/5/20 22:06
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-235845773652054	已收货	"4.2	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.2	"	"4.2	"	"1	"	2024/5/21 8:57	2024/5/29 22:24	"607820221890	"	32K英语本(5本)	"1593039293503	"	"	"	无售后或售后取消	"777216582033742	"	申通快递	2024/5/20 22:06
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-387034662452853	未发货，退款成功	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.5	"	"4.5	"	"1	"	"	"	"	"	"607820221890	"	16K练习本(5本)	"1596281800006	"	"	"	退款成功	"	"	"	"	2024/5/20 22:05
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-472394043562743	已发货，待收货	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K练习本(10本)	"1596347489470	"	"	"	无售后或售后取消	"777216582033905	"	申通快递	2024/5/20 21:52
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-072131571242743	已发货，待收货	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K语文方格本(10本)	"1596347489463	"	"	"	无售后或售后取消	"777216582033905	"	申通快递	2024/5/20 21:52
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-155315095212241	已取消	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	"	"	"	"	"607820221890	"	16K练习本(10本)	"1596347489470	"	"	"	无售后或售后取消	"	"	"	"	"	"
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-182520389292241	已发货，待收货	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K练习本(10本)	"1596347489470	"	"	"	无售后或售后取消	"777216582033780	"	申通快递	2024/5/20 21:50
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-655527810772463	已发货，待收货	"6.1	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"6.1	"	"6.1	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	32K语文本(10本)	"1596346464018	"	用户备注：5本语文，5本英语	无售后或售后取消	"777216582034619	"	申通快递	2024/5/20 21:46
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-581356777273350	已发货，待收货	"12.2	"	"0.0	"	"1.22	"	"0.0	"	"0.0	"	"10.98	"	"10.98	"	"2	"	2024/5/21 8:57	"	"	"607820221890	"	32K英语本(10本)	"1596345431819	"	"	"	无售后或售后取消	"777216582034595	"	申通快递	2024/5/20 21:46
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-293014105642743	未发货，退款成功	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.5	"	"4.5	"	"1	"	"	"	"	"	"607820221890	"	16K练习本(5本)	"1596281800006	"	"	"	退款成功	"	"	"	"	2024/5/20 21:44
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本	240520-412960693801923	已发货，待收货	"23.6	"	"0.0	"	"2.36	"	"1.14	"	"0.0	"	"20.1	"	"21.24	"	"4	"	2024/5/21 8:57	"	"	"608059073339	"	B5五本（每本40张）	"1593732323446	"	"	"	无售后或售后取消	"777216582034759	"	申通快递	2024/5/20 21:43
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-267559913002743	未发货，退款成功	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.5	"	"4.5	"	"1	"	"	"	"	"	"607820221890	"	16K语文方格本(5本)	"1596281985848	"	"	"	退款成功	"	"	"	"	2024/5/20 21:41
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-375993188562499	已发货，待收货	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.5	"	"4.5	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K数学单线本(5本)	"1596281800005	"	"	"	无售后或售后取消	"777216582025009	"	申通快递	2024/5/20 21:25
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-355152729872586	已收货	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.01	"	"8.7	"	"8.7	"	"1	"	2024/5/21 8:57	2024/5/27 18:51	"607820221890	"	16K生字本(10本)	"1596347489469	"	"	"	无售后或售后取消	"777216582025095	"	申通快递	2024/5/20 20:29
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-180407519013388	未发货，退款成功	"87.0	"	"0.0	"	"8.7	"	"0.0	"	"0.0	"	"78.3	"	"78.3	"	"10	"	"	"	"	"	"607820221890	"	16K数学单线本(10本)	"1596347489468	"	"	"	退款成功	"	"	"	"	2024/5/20 20:07
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-427006441831744	已发货，待收货	"8.7	"	"0.0	"	"0.0	"	"3.0	"	"0.0	"	"5.7	"	"8.7	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K练习本(10本)	"1596347489470	"	"	"	无售后或售后取消	"777216582034838	"	申通快递	2024/5/20 19:25
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-548976729681669	已发货，待收货	"4.5	"	"0.0	"	"0.45	"	"0.0	"	"0.0	"	"4.05	"	"4.05	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K汉语拼音本(5本)	"1596281800007	"	"	"	无售后或售后取消	"777216582034840	"	申通快递	2024/5/20 18:16
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-205379346001669	已发货，待收货	"4.5	"	"0.0	"	"0.45	"	"0.0	"	"0.0	"	"4.05	"	"4.05	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K数学双线本(5本)	"1596281800004	"	"	"	无售后或售后取消	"777216582034840	"	申通快递	2024/5/20 18:16
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-498744727121669	已取消	"4.5	"	"0.0	"	"0.45	"	"0.0	"	"0.0	"	"4.05	"	"4.05	"	"1	"	"	"	"	"	"607820221890	"	16K汉语拼音本(5本)	"1596281800007	"	"	"	无售后或售后取消	"	"	"	"	"	"
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-155147343441669	已取消	"8.7	"	"0.0	"	"0.87	"	"0.0	"	"0.0	"	"7.83	"	"7.83	"	"1	"	"	"	"	"	"607820221890	"	16K汉语拼音本(10本)	"1596348452662	"	"	"	无售后或售后取消	"	"	"	"	"	"
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-391318115840670	已发货，待收货	"4.5	"	"0.0	"	"0.0	"	"0.4	"	"0.0	"	"4.1	"	"4.5	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K田字本(5本)	"1596353196803	"	"	"	无售后或售后取消	"777216582032985	"	申通快递	2024/5/20 18:09
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本	240520-568055600720461	已收货	"4.9	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.9	"	"4.9	"	"1	"	2024/5/21 8:57	2024/5/25 11:13	"608059073339	"	A5五本（每本40张）	"1593732323450	"	"	"	无售后或售后取消	"777216582034784	"	申通快递	2024/5/20 18:08
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-190809392700160	已发货，待收货	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.01	"	"4.5	"	"4.5	"	"1	"	2024/5/21 8:57	"	"	"607820221890	"	16K语文横线本(5本)	"1596281985849	"	"	"	无售后或售后取消	"777216582169309	"	申通快递	2024/5/20 17:28
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-170309732132150	已收货	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	2024/5/21 8:55	2024/5/24 20:14	"607820221890	"	16K语文横线本(10本)	"1596346464021	"	"	"	无售后或售后取消	"777216582542897	"	申通快递	2024/5/20 17:26
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-254541883530272	已发货，待收货	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	2024/5/20 13:15	"	"	"607820221890	"	16K语文方格本(10本)	"1596347489463	"	"	"	无售后或售后取消	"777216403517575	"	申通快递	2024/5/20 13:01
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-148719552060996	已发货，待收货	"4.5	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"4.5	"	"4.5	"	"1	"	2024/5/20 13:15	"	"	"607820221890	"	16K田字本(5本)	"1596353196803	"	"	"	无售后或售后取消	"777216403519544	"	申通快递	2024/5/20 12:57
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-314981824722848	已发货，待收货	"17.4	"	"0.0	"	"1.74	"	"0.0	"	"0.0	"	"15.66	"	"15.66	"	"2	"	2024/5/20 13:15	"	"	"607820221890	"	16K学生日记本(10本)	"1596347489465	"	"	"	无售后或售后取消	"777216403518034	"	申通快递	2024/5/20 10:57
莱特活页记账本财务账簿收支单出纳出入库存账薄财会明细本	240520-030608003353046	已发货，待收货	"23.4	"	"0.0	"	"2.34	"	"0.0	"	"0.0	"	"21.06	"	"21.06	"	"2	"	2024/5/20 13:15	"	"	"609244903731	"	16K三栏明细分类账	"1593728670894	"	"	"	无售后或售后取消	"777216403519090	"	申通快递	2024/5/20 10:51
莱特活页记账本财务账簿收支单出纳出入库存账薄财会明细本	240520-561014434073046	未发货，退款成功	"23.4	"	"0.0	"	"2.34	"	"0.0	"	"0.0	"	"21.06	"	"21.06	"	"2	"	"	"	"	"	"609244903731	"	16K三栏明细分类账	"1593728670894	"	"	"	退款成功	"	"	"	"	2024/5/20 10:48
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-510798149780877	已收货	"4.5	"	"0.0	"	"0.45	"	"0.4	"	"0.0	"	"3.65	"	"4.05	"	"1	"	2024/5/20 9:16	2024/5/24 16:19	"607820221890	"	16K练习本(5本)	"1596281800006	"	"	"	无售后或售后取消	"777216139765227	"	申通快递	2024/5/20 9:01
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-167200766100877	已收货	"8.7	"	"0.0	"	"0.87	"	"0.78	"	"0.0	"	"7.05	"	"7.83	"	"1	"	2024/5/20 9:16	2024/5/24 16:19	"607820221890	"	16K语文方格本(10本)	"1596347489463	"	"	"	无售后或售后取消	"777216139765227	"	申通快递	2024/5/20 9:01
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240520-047065351881852	已发货，待收货	"9.0	"	"0.0	"	"0.9	"	"0.0	"	"0.0	"	"8.1	"	"8.1	"	"2	"	2024/5/20 7:52	"	"	"607820221890	"	16K语文横线本(5本)	"1596281985849	"	"	"	无售后或售后取消	"777216122895204	"	申通快递	2024/5/20 7:36
莱特10本超厚400张草稿纸作业练习本学生空白大学生考研验算纸张	240520-126175168303836	已收货	"7.8	"	"0.0	"	"0.0	"	"0.0	"	"0.01	"	"7.8	"	"7.8	"	"1	"	2024/5/20 7:52	2024/5/22 19:11	"612572388478	"	10本装/每本40张（400张）	"1596114591035	"	"	"	无售后或售后取消	"777216122895794	"	申通快递	2024/5/20 0:34
莱特活页记账本财务账簿收支单出纳出入库存账薄财会明细本	240520-531334510820499	已收货	"14.4	"	"0.0	"	"1.44	"	"0.0	"	"0.0	"	"12.96	"	"12.96	"	"2	"	2024/5/20 7:52	2024/5/22 18:16	"609244903731	"	25K现金日记账	"1593728237728	"	"	"	无售后或售后取消	"777216122895757	"	申通快递	2024/5/20 0:00
莱特活页记账本财务账簿收支单出纳出入库存账薄财会明细本	240520-359535818980499	已收货	"117.0	"	"0.0	"	"11.7	"	"0.0	"	"0.0	"	"105.3	"	"105.3	"	"10	"	2024/5/20 7:52	2024/5/22 18:15	"609244903731	"	16K进销存明细分类账	"1593728237738	"	"	"	无售后或售后取消	"777216122895757	"	申通快递	2024/5/20 0:01
莱特活页记账本财务账簿收支单出纳出入库存账薄财会明细本	240520-187737127140499	已收货	"11.7	"	"0.0	"	"1.17	"	"0.0	"	"0.0	"	"10.53	"	"10.53	"	"1	"	2024/5/20 7:52	2024/5/22 18:15	"609244903731	"	16K固定资产分类账	"1593728670893	"	"	"	无售后或售后取消	"777216122895757	"	申通快递	2024/5/20 0:01
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240519-685066238100877	未发货，退款成功	"4.5	"	"0.0	"	"0.45	"	"0.41	"	"0.0	"	"3.64	"	"4.05	"	"1	"	"	"	"	"	"607820221890	"	16K练习本(5本)	"1596281800006	"	"	"	退款成功	"	"	"	"	2024/5/19 22:32
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240519-341468854420877	未发货，退款成功	"4.5	"	"0.0	"	"0.45	"	"0.4	"	"0.0	"	"3.65	"	"4.05	"	"1	"	"	"	"	"	"607820221890	"	16K语文方格本(5本)	"1596281985848	"	"	"	退款成功	"	"	"	"	2024/5/19 22:32
莱特5本加厚A4学生笔记本B5办公商务记事本大学生课堂笔记草稿本	240519-559399637313527	已收货	"11.0	"	"0.0	"	"2.2	"	"0.0	"	"0.0	"	"8.8	"	"8.8	"	"1	"	2024/5/20 7:52	2024/5/30 7:52	"614857205457	"	B5混色5本装（每本58张）	"1598292611663	"	"	"	无售后或售后取消	"777216122896665	"	申通快递	2024/5/19 21:58
莱特5本加厚A4学生笔记本B5办公商务记事本大学生课堂笔记草稿本	240519-129902907713527	已收货	"14.5	"	"0.0	"	"2.9	"	"0.0	"	"0.0	"	"11.6	"	"11.6	"	"1	"	2024/5/20 7:52	2024/5/30 7:52	"614857205457	"	B5混色5本装（每本98张）	"1598292611665	"	"	"	无售后或售后取消	"777216122896665	"	申通快递	2024/5/19 21:58
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本	240519-495651428033527	未发货，退款成功	"10.8	"	"0.0	"	"1.0	"	"0.0	"	"0.0	"	"9.8	"	"9.8	"	"1	"	"	"	"	"	"608059073339	"	B5五本（每本100张）	"1593732323449	"	"	"	退款成功	"	"	"	"	2024/5/19 21:58
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本	240519-506776788673527	已收货	"10.8	"	"0.0	"	"1.08	"	"0.0	"	"0.0	"	"9.72	"	"9.72	"	"1	"	2024/5/20 7:52	2024/5/30 7:52	"608059073339	"	B5五本（每本100张）	"1593732323449	"	"	"	无售后或售后取消	"777216122896665	"	申通快递	2024/5/19 21:55
莱特5本加厚A4学生笔记本B5办公商务记事本大学生课堂笔记草稿本	240519-163179404993527	未发货，退款成功	"11.0	"	"0.0	"	"1.1	"	"0.0	"	"0.0	"	"9.9	"	"9.9	"	"1	"	"	"	"	"	"614857205457	"	B5混色5本装（每本58张）	"1598292611663	"	"	"	退款成功	"	"	"	"	2024/5/19 21:55
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240519-518148595322529	已收货	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	2024/5/20 7:52	2024/5/30 7:52	"607820221890	"	16K语文横线本(10本)	"1596346464021	"	"	"	无售后或售后取消	"777216122897239	"	申通快递	2024/5/19 21:53
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240519-642336766180279	已收货	"26.1	"	"0.0	"	"2.61	"	"1.6	"	"0.0	"	"21.89	"	"23.49	"	"3	"	2024/5/20 7:52	2024/5/27 10:32	"607820221890	"	16K练习本(10本)	"1596347489470	"	"	"	无售后或售后取消	"777216122895125	"	申通快递	2024/5/19 21:51
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240519-245796738620630	已取消	"8.7	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"8.7	"	"8.7	"	"1	"	"	"	"	"	"607820221890	"	16K英语本(10本)	"1596347489464	"	"	"	无售后或售后取消	"	"	"	"	"	"
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本	240519-376491230780630	未发货，退款成功	"6.1	"	"0.0	"	"0.0	"	"0.0	"	"0.0	"	"6.1	"	"6.1	"	"1	"	"	"	"	"	"607820221890	"	32K英语本(10本)	"1596345431819	"	"	"	退款成功	"	"	"	"	2024/5/19 21:22
